user_id,budget_weight,safety_weight,youth_weight,centrality_weight,norm_rent,norm_safety,norm_youth,norm_centrality,borough,score
5,0.3,0.4,0.3,0.0,0.5427974947807933,0.6719855085976105,0.8402751544031536,0.6666666666666667,lambeth,0.5
5,0.3,0.4,0.3,0.0,0.934446764091858,0.8068301389203373,0.2534025408672813,0.0,redbridge,0.5
5,0.3,0.4,0.3,0.0,0.8141962421711899,0.630908776089186,0.5963634757620888,0.3333333333333333,newham,0.5
5,0.3,0.4,0.3,0.0,0.3707724425887265,0.7612914396835333,0.8497174866174523,0.6666666666666667,islington,0.5
5,0.3,0.4,0.3,0.0,0.686847599164927,0.9885587181502152,0.2236868700565902,0.0,kingston upon thames,0.5
5,0.3,0.4,0.3,0.0,0.7286012526096033,0.930912771880286,0.233176339977495,0.0,harrow,0.5
5,0.3,0.4,0.3,0.0,0.6154488517745302,0.9635583851676236,0.2955629739821865,0.0,merton,0.5
5,0.3,0.4,0.3,0.0,0.4977035490605428,0.7072283860999746,0.7263590591646117,0.6666666666666667,hackney,0.5
5,0.3,0.4,0.3,0.0,0.8538622129436326,0.7983057845735825,0.2471746022061346,0.0,hillingdon,0.5
5,0.3,0.4,0.3,0.0,0.7390396659707724,0.7507825090904248,0.4060839318556742,0.3333333333333333,greenwich,0.5
5,0.3,0.4,0.3,0.0,0.5340292275574112,0.6495558012227121,0.7449317414776027,0.6666666666666667,southwark,0.5
5,0.3,0.4,0.3,0.0,0.6542797494780793,0.7357849731616031,0.4300978914823651,0.3333333333333333,haringey,0.5
5,0.3,0.4,0.3,0.0,0.9373695198329854,0.649009709772373,0.2320350489300102,0.0,croydon,0.5
5,0.3,0.4,0.3,0.0,0.9373695198329854,0.649009709772373,0.2320350489300102,0.0,croydon,0.0
5,0.3,0.4,0.3,0.0,0.8538622129436326,0.8297659798345742,0.0579601625904594,0.0,bromley,0.0
5,0.3,0.4,0.3,0.0,0.6772442588726514,0.7897947495304946,0.2773620625549476,0.0,hounslow,0.0
5,0.3,0.4,0.3,0.0,0.6125260960334029,0.7182567695360886,0.4106871850968123,0.3333333333333333,brent,0.0
5,0.3,0.4,0.3,0.0,0.791231732776618,0.7188294995937612,0.1668217271761537,0.0,enfield,0.0
5,0.3,0.4,0.3,0.0,0.6450939457202505,0.7082806110896522,0.3106127599525886,0.3333333333333333,ealing,0.0
5,0.3,0.4,0.3,0.0,0.6542797494780793,0.7504095685877542,0.2335793531785356,0.0,barnet,0.0
5,0.3,0.4,0.3,0.0,0.4780793319415448,1.0,0.0,0.0,richmond upon thames,0.0
5,0.3,0.4,0.3,0.0,0.2626304801670146,0.6545372207940969,0.6442006874182449,1.0,camden,0.0
5,0.3,0.4,0.3,0.0,0.0,0.0,0.7002505568694541,1.0,westminster,0.0
6,0.1,0.3,0.6,0.0,0.4501043841336116,0.6498488259033818,1.0,0.6666666666666667,tower hamlets,1.0
6,0.1,0.3,0.6,0.0,0.3707724425887265,0.7612914396835333,0.8497174866174523,0.6666666666666667,islington,1.0
6,0.1,0.3,0.6,0.0,0.4509394572025051,0.8091077398473607,0.8120471280839539,0.6666666666666667,wandsworth,1.0
6,0.1,0.3,0.6,0.0,0.5427974947807933,0.6719855085976105,0.8402751544031536,0.6666666666666667,lambeth,1.0
6,0.1,0.3,0.6,0.0,0.4977035490605428,0.7072283860999746,0.7263590591646117,0.6666666666666667,hackney,1.0
6,0.1,0.3,0.6,0.0,0.5340292275574112,0.6495558012227121,0.7449317414776027,0.6666666666666667,southwark,0.5
6,0.1,0.3,0.6,0.0,0.8141962421711899,0.630908776089186,0.5963634757620888,0.3333333333333333,newham,0.5
6,0.1,0.3,0.6,0.0,0.2626304801670146,0.6545372207940969,0.6442006874182449,1.0,camden,0.5
6,0.1,0.3,0.6,0.0,0.8747390396659708,0.7468133565977171,0.4580593396277998,0.3333333333333333,lewisham,0.5
6,0.1,0.3,0.6,0.0,0.8747390396659708,0.8302454747665792,0.3789218837988573,0.3333333333333333,waltham forest,0.5
6,0.1,0.3,0.6,0.0,0.6542797494780793,0.7357849731616031,0.4300978914823651,0.3333333333333333,haringey,0.5
6,0.1,0.3,0.6,0.0,0.7390396659707724,0.7507825090904248,0.4060839318556742,0.3333333333333333,greenwich,0.5
6,0.1,0.3,0.6,0.0,0.6154488517745302,0.9635583851676236,0.2955629739821865,0.0,merton,0.5
6,0.1,0.3,0.6,0.0,0.6125260960334029,0.7182567695360886,0.4106871850968123,0.3333333333333333,brent,0.5
6,0.1,0.3,0.6,0.0,0.686847599164927,0.9885587181502152,0.2236868700565902,0.0,kingston upon thames,0.5
6,0.1,0.3,0.6,0.0,0.7286012526096033,0.930912771880286,0.233176339977495,0.0,harrow,0.5
6,0.1,0.3,0.6,0.0,0.934446764091858,0.8068301389203373,0.2534025408672813,0.0,redbridge,0.5
6,0.1,0.3,0.6,0.0,0.8538622129436326,0.7983057845735825,0.2471746022061346,0.0,hillingdon,0.5
6,0.1,0.3,0.6,0.0,0.6772442588726514,0.7897947495304946,0.2773620625549476,0.0,hounslow,0.5
6,0.1,0.3,0.6,0.0,0.6450939457202505,0.7082806110896522,0.3106127599525886,0.3333333333333333,ealing,0.5
6,0.1,0.3,0.6,0.0,0.6450939457202505,0.7082806110896522,0.3106127599525886,0.3333333333333333,ealing,0.0
6,0.1,0.3,0.6,0.0,0.982463465553236,0.868778220274644,0.1663196624988858,0.0,havering,0.0
6,0.1,0.3,0.6,0.0,1.0,0.926357570026239,0.1326361703686969,0.0,bexley,0.0
6,0.1,0.3,0.6,0.0,0.9269311064718164,0.9668882110843244,0.0993606045593471,0.0,sutton,0.0
6,0.1,0.3,0.6,0.0,0.6542797494780793,0.7504095685877542,0.2335793531785356,0.0,barnet,0.0
6,0.1,0.3,0.6,0.0,0.9373695198329854,0.649009709772373,0.2320350489300102,0.0,croydon,0.0
6,0.1,0.3,0.6,0.0,0.0,0.0,0.7002505568694541,1.0,westminster,0.0
6,0.1,0.3,0.6,0.0,0.791231732776618,0.7188294995937612,0.1668217271761537,0.0,enfield,0.0
6,0.1,0.3,0.6,0.0,0.8538622129436326,0.8297659798345742,0.0579601625904594,0.0,bromley,0.0
6,0.1,0.3,0.6,0.0,0.4780793319415448,1.0,0.0,0.0,richmond upon thames,0.0
7,0.6,0.2,0.2,0.0,1.0,0.926357570026239,0.1326361703686969,0.0,bexley,1.0
7,0.6,0.2,0.2,0.0,0.982463465553236,0.868778220274644,0.1663196624988858,0.0,havering,1.0
7,0.6,0.2,0.2,0.0,0.934446764091858,0.8068301389203373,0.2534025408672813,0.0,redbridge,1.0
7,0.6,0.2,0.2,0.0,0.9269311064718164,0.9668882110843244,0.0993606045593471,0.0,sutton,1.0
7,0.6,0.2,0.2,0.0,0.8747390396659708,0.8302454747665792,0.3789218837988573,0.3333333333333333,waltham forest,1.0
7,0.6,0.2,0.2,0.0,0.8747390396659708,0.7468133565977171,0.4580593396277998,0.3333333333333333,lewisham,0.5
7,0.6,0.2,0.2,0.0,0.9373695198329854,0.649009709772373,0.2320350489300102,0.0,croydon,0.5
7,0.6,0.2,0.2,0.0,0.8141962421711899,0.630908776089186,0.5963634757620888,0.3333333333333333,newham,0.5
7,0.6,0.2,0.2,0.0,0.8538622129436326,0.7983057845735825,0.2471746022061346,0.0,hillingdon,0.5
7,0.6,0.2,0.2,0.0,0.8538622129436326,0.8297659798345742,0.0579601625904594,0.0,bromley,0.5
7,0.6,0.2,0.2,0.0,0.7390396659707724,0.7507825090904248,0.4060839318556742,0.3333333333333333,greenwich,0.5
7,0.6,0.2,0.2,0.0,0.7286012526096033,0.930912771880286,0.233176339977495,0.0,harrow,0.5
7,0.6,0.2,0.2,0.0,0.686847599164927,0.9885587181502152,0.2236868700565902,0.0,kingston upon thames,0.5
7,0.6,0.2,0.2,0.0,0.791231732776618,0.7188294995937612,0.1668217271761537,0.0,enfield,0.5
7,0.6,0.2,0.2,0.0,0.5427974947807933,0.6719855085976105,0.8402751544031536,0.6666666666666667,lambeth,0.5
7,0.6,0.2,0.2,0.0,0.6542797494780793,0.7357849731616031,0.4300978914823651,0.3333333333333333,haringey,0.5
7,0.6,0.2,0.2,0.0,0.6154488517745302,0.9635583851676236,0.2955629739821865,0.0,merton,0.5
7,0.6,0.2,0.2,0.0,0.6772442588726514,0.7897947495304946,0.2773620625549476,0.0,hounslow,0.5
7,0.6,0.2,0.2,0.0,0.4501043841336116,0.6498488259033818,1.0,0.6666666666666667,tower hamlets,0.5
7,0.6,0.2,0.2,0.0,0.5340292275574112,0.6495558012227121,0.7449317414776027,0.6666666666666667,southwark,0.5
7,0.6,0.2,0.2,0.0,0.5340292275574112,0.6495558012227121,0.7449317414776027,0.6666666666666667,southwark,0.0
7,0.6,0.2,0.2,0.0,0.4509394572025051,0.8091077398473607,0.8120471280839539,0.6666666666666667,wandsworth,0.0
7,0.6,0.2,0.2,0.0,0.6125260960334029,0.7182567695360886,0.4106871850968123,0.3333333333333333,brent,0.0
7,0.6,0.2,0.2,0.0,0.6450939457202505,0.7082806110896522,0.3106127599525886,0.3333333333333333,ealing,0.0
7,0.6,0.2,0.2,0.0,0.6542797494780793,0.7504095685877542,0.2335793531785356,0.0,barnet,0.0
7,0.6,0.2,0.2,0.0,0.4977035490605428,0.7072283860999746,0.7263590591646117,0.6666666666666667,hackney,0.0
7,0.6,0.2,0.2,0.0,0.3707724425887265,0.7612914396835333,0.8497174866174523,0.6666666666666667,islington,0.0
7,0.6,0.2,0.2,0.0,0.4780793319415448,1.0,0.0,0.0,richmond upon thames,0.0
7,0.6,0.2,0.2,0.0,0.2626304801670146,0.6545372207940969,0.6442006874182449,1.0,camden,0.0
7,0.6,0.2,0.2,0.0,0.0,0.0,0.7002505568694541,1.0,westminster,0.0
8,0.3,0.3,0.3,0.1,0.4501043841336116,0.6498488259033818,1.0,0.6666666666666667,tower hamlets,1.0
8,0.3,0.3,0.3,0.1,0.4509394572025051,0.8091077398473607,0.8120471280839539,0.6666666666666667,wandsworth,1.0
8,0.3,0.3,0.3,0.1,0.5427974947807933,0.6719855085976105,0.8402751544031536,0.6666666666666667,lambeth,1.0
8,0.3,0.3,0.3,0.1,0.3707724425887265,0.7612914396835333,0.8497174866174523,0.6666666666666667,islington,1.0
8,0.3,0.3,0.3,0.1,0.8747390396659708,0.8302454747665792,0.3789218837988573,0.3333333333333333,waltham forest,1.0
8,0.3,0.3,0.3,0.1,0.8747390396659708,0.7468133565977171,0.4580593396277998,0.3333333333333333,lewisham,0.5
8,0.3,0.3,0.3,0.1,0.4977035490605428,0.7072283860999746,0.7263590591646117,0.6666666666666667,hackney,0.5
8,0.3,0.3,0.3,0.1,0.8141962421711899,0.630908776089186,0.5963634757620888,0.3333333333333333,newham,0.5
8,0.3,0.3,0.3,0.1,0.5340292275574112,0.6495558012227121,0.7449317414776027,0.6666666666666667,southwark,0.5
8,0.3,0.3,0.3,0.1,1.0,0.926357570026239,0.1326361703686969,0.0,bexley,0.5
8,0.3,0.3,0.3,0.1,0.982463465553236,0.868778220274644,0.1663196624988858,0.0,havering,0.5
8,0.3,0.3,0.3,0.1,0.7390396659707724,0.7507825090904248,0.4060839318556742,0.3333333333333333,greenwich,0.5
8,0.3,0.3,0.3,0.1,0.934446764091858,0.8068301389203373,0.2534025408672813,0.0,redbridge,0.5
8,0.3,0.3,0.3,0.1,0.9269311064718164,0.9668882110843244,0.0993606045593471,0.0,sutton,0.5
8,0.3,0.3,0.3,0.1,0.6542797494780793,0.7357849731616031,0.4300978914823651,0.3333333333333333,haringey,0.5
8,0.3,0.3,0.3,0.1,0.8538622129436326,0.7983057845735825,0.2471746022061346,0.0,hillingdon,0.5
8,0.3,0.3,0.3,0.1,0.686847599164927,0.9885587181502152,0.2236868700565902,0.0,kingston upon thames,0.5
8,0.3,0.3,0.3,0.1,0.2626304801670146,0.6545372207940969,0.6442006874182449,1.0,camden,0.5
8,0.3,0.3,0.3,0.1,0.7286012526096033,0.930912771880286,0.233176339977495,0.0,harrow,0.5
8,0.3,0.3,0.3,0.1,0.6154488517745302,0.9635583851676236,0.2955629739821865,0.0,merton,0.5
8,0.3,0.3,0.3,0.1,0.6154488517745302,0.9635583851676236,0.2955629739821865,0.0,merton,0.0
8,0.3,0.3,0.3,0.1,0.6125260960334029,0.7182567695360886,0.4106871850968123,0.3333333333333333,brent,0.0
8,0.3,0.3,0.3,0.1,0.9373695198329854,0.649009709772373,0.2320350489300102,0.0,croydon,0.0
8,0.3,0.3,0.3,0.1,0.6450939457202505,0.7082806110896522,0.3106127599525886,0.3333333333333333,ealing,0.0
8,0.3,0.3,0.3,0.1,0.6772442588726514,0.7897947495304946,0.2773620625549476,0.0,hounslow,0.0
8,0.3,0.3,0.3,0.1,0.8538622129436326,0.8297659798345742,0.0579601625904594,0.0,bromley,0.0
8,0.3,0.3,0.3,0.1,0.791231732776618,0.7188294995937612,0.1668217271761537,0.0,enfield,0.0
